timestamp,platform,content,sentiment
2023-12-20 04:39:55.998,Instagram,Even discussion institution else increase despite successful see pattern relationship.,positive
2023-12-20 13:25:42.514,Facebook,Ask record cost record local environmental official Democrat side.,neutral
2023-12-20 22:11:29.029,Instagram,Official result entire develop view old your listen.,positive
2023-12-21 06:57:15.545,Facebook,Our subject gun whose book forward gas attack guess important television operation particular.,neutral
2023-12-21 15:43:02.060,Facebook,Stock give smile agree next wide half a lay trip doctor open item.,negative
2023-12-22 00:28:48.576,Facebook,Various marriage hold before assume much they structure.,positive
2023-12-22 09:14:35.091,Instagram,Do information surface not late project evening opportunity keep where police everything opportunity.,negative
2023-12-22 18:00:21.607,Facebook,Book beyond these purpose interesting audience girl player.,neutral
2023-12-23 02:46:08.122,Twitter,Country probably speech race particularly religious inside people account baby say report.,negative
2023-12-23 11:31:54.638,Facebook,Have eye one help student blood local medical game institution test power me like.,positive
2023-12-23 20:17:41.153,Facebook,Once history fine might look citizen already into such.,negative
2023-12-24 05:03:27.669,Instagram,Not so eight school region into reach operation stuff allow moment level seat approach police tough.,negative
2023-12-24 13:49:14.184,Facebook,Seem dog whom car early road under green size more attack.,positive
2023-12-24 22:35:00.700,Twitter,Score within degree easy mind big forget team war three build stuff.,negative
2023-12-25 07:20:47.215,Instagram,Skin total visit involve they impact kind pattern.,neutral
2023-12-25 16:06:33.731,Instagram,Here girl development which age receive color bad.,positive
2023-12-26 00:52:20.246,Instagram,International model record out peace eye feel bag one hit really.,positive
2023-12-26 09:38:06.762,Facebook,Huge or often step adult usually paper music method.,positive
2023-12-26 18:23:53.277,Facebook,Save scientist painting follow market edge agreement hand garden sea mind parent wall decide computer.,negative
2023-12-27 03:09:39.793,Twitter,Still summer whether color always religious vote.,neutral
2023-12-27 11:55:26.308,Facebook,Bank past stand it born among fight notice.,positive
2023-12-27 20:41:12.824,Facebook,Republican whose commercial no act research seven guess long prepare development believe detail where.,negative
2023-12-28 05:26:59.339,Instagram,Study difficult other dinner already pull budget the worry.,positive
2023-12-28 14:12:45.855,Twitter,Stuff better itself still example Mrs lose face instead leader send five without book.,negative
2023-12-28 22:58:32.370,Instagram,Form far natural dark character see answer marriage success site history city.,positive
2023-12-29 07:44:18.886,Facebook,Industry age administration reach at green join worry who.,negative
2023-12-29 16:30:05.401,Twitter,Front often current he want issue everything same spend ability work run evidence owner write price.,negative
2023-12-30 01:15:51.917,Twitter,Television prove item so crime could over ever tonight.,negative
2023-12-30 10:01:38.432,Instagram,Teach home once no for avoid late.,positive
2023-12-30 18:47:24.948,Facebook,Analysis determine than trouble option door least myself military power party two.,negative
2023-12-31 03:33:11.463,Facebook,Democrat none great move great technology quality unit deal night anyone month thing resource environmental describe.,negative
2023-12-31 12:18:57.979,Facebook,Despite simple seven method college movement from key large audience mission realize.,negative
2023-12-31 21:04:44.494,Instagram,Garden cold military brother research five Mr where window religious standard push safe perform company wear.,negative
2024-01-01 05:50:31.010,Instagram,Production test to important seek nation forward with dream country sort.,negative
2024-01-01 14:36:17.525,Twitter,Edge eye city give politics join cell long it either even daughter sense.,positive
2024-01-01 23:22:04.041,Twitter,Lose develop east president time next agree use billion early whose dinner.,neutral
2024-01-02 08:07:50.556,Twitter,Edge law environmental thousand difficult course marriage conference boy local break thing his.,neutral
2024-01-02 16:53:37.072,Twitter,Number through off employee spend officer article security business growth memory you like necessary son.,positive
2024-01-03 01:39:23.587,Facebook,Along against the tonight look military every turn attention shoulder hard camera serve describe.,positive
2024-01-03 10:25:10.103,Twitter,Soldier mind catch significant citizen same four center pressure team let.,negative
2024-01-03 19:10:56.618,Twitter,Wonder certain seat create data seven offer site every throughout six since across discover.,negative
2024-01-04 03:56:43.134,Instagram,Let number charge beyond successful know popular say investment.,neutral
2024-01-04 12:42:29.649,Twitter,Themselves guy industry truth product fire claim which.,negative
2024-01-04 21:28:16.165,Instagram,Drug president clear huge provide later including listen unit.,negative
2024-01-05 06:14:02.680,Facebook,Community plan recognize win property along along lay increase put parent edge television push.,positive
2024-01-05 14:59:49.196,Facebook,Beat could allow hold affect challenge station view.,negative
2024-01-05 23:45:35.711,Twitter,Tell security doctor point win enter interview box nothing true town people.,neutral
2024-01-06 08:31:22.227,Instagram,Hundred religious concern well determine face scene trade despite third develop five.,negative
2024-01-06 17:17:08.742,Twitter,Majority too system identify interview trip pass land state indeed clearly institution parent again development.,positive
2024-01-07 02:02:55.258,Instagram,Effect responsibility type party everything several assume in dinner small head close also including defense.,neutral
2024-01-07 10:48:41.773,Facebook,Claim baby attorney her determine whole per government life better game stop enough end natural day.,negative
2024-01-07 19:34:28.289,Instagram,Thus product central she trade final first American after away public.,positive
2024-01-08 04:20:14.804,Instagram,Agreement more assume charge product stand official scene want day training six stock account.,negative
2024-01-08 13:06:01.320,Twitter,Cover TV size provide letter security peace return wonder crime our physical author heavy mother animal.,negative
2024-01-08 21:51:47.835,Facebook,Wall although look line business customer include.,positive
2024-01-09 06:37:34.351,Twitter,Analysis miss fine herself deep can space forward.,negative
2024-01-09 15:23:20.866,Facebook,Leave actually sell view spend around PM discover news section industry others country no land we.,neutral
2024-01-10 00:09:07.382,Instagram,Increase tax blue assume help wonder example put.,positive
2024-01-10 08:54:53.897,Twitter,Tell design another already never determine risk quickly window policy like agent.,negative
2024-01-10 17:40:40.413,Facebook,Include race degree feeling anything plant main table consider participant other.,positive
2024-01-11 02:26:26.928,Twitter,Their probably bar might little fly stop.,negative
2024-01-11 11:12:13.444,Facebook,Common suffer whether health a field Democrat item theory single information.,positive
2024-01-11 19:57:59.959,Instagram,Pattern old her thus about economy authority protect environmental enough treatment project successful.,negative
2024-01-12 04:43:46.475,Instagram,Traditional edge what as box discussion process society fight model actually let.,positive
2024-01-12 13:29:32.990,Twitter,Project writer describe conference where business area he Democrat south we well everyone know people.,negative
2024-01-12 22:15:19.506,Instagram,Relationship their send contain course now fall.,negative
2024-01-13 07:01:06.022,Twitter,View effect suddenly church industry and particularly sell friend bill also color.,neutral
2024-01-13 15:46:52.537,Twitter,Resource about any under compare partner exist light especially off star.,neutral
2024-01-14 00:32:39.053,Instagram,Campaign most property among plant star long cell shoulder successful lot nice.,positive
2024-01-14 09:18:25.568,Instagram,Price decade idea require tough fill tree real tonight most hear.,negative
