timestamp,user_id,page,action
2024-11-14 06:20:46.015,CUST161,app,add_to_cart
2024-11-14 15:06:32.530,CUST157,tags,view
2024-11-14 23:52:19.046,CUST176,categories/main/tags,add_to_cart
2024-11-15 08:38:05.561,CUST114,explore/categories,purchase
2024-11-15 17:23:52.077,CUST138,tag/search/main,purchase
2024-11-16 02:09:38.592,CUST172,blog/wp-content,purchase
2024-11-16 10:55:25.108,CUST104,main,view
2024-11-16 19:41:11.623,CUST152,list/category/tags,purchase
2024-11-17 04:26:58.139,CUST135,app/categories,view
2024-11-17 13:12:44.654,CUST117,tag,add_to_cart
2024-11-17 21:58:31.170,CUST151,explore/posts,add_to_cart
2024-11-18 06:44:17.685,CUST155,search,purchase
2024-11-18 15:30:04.201,CUST139,app/tags,view
2024-11-19 00:15:50.716,CUST120,category,purchase
2024-11-19 09:01:37.232,CUST116,app/app/blog,view
2024-11-19 17:47:23.747,CUST105,main,click
2024-11-20 02:33:10.263,CUST112,wp-content,purchase
2024-11-20 11:18:56.778,CUST157,blog,view
2024-11-20 20:04:43.294,CUST131,explore,purchase
2024-11-21 04:50:29.809,CUST182,main/tags,add_to_cart
2024-11-21 13:36:16.325,CUST184,main,click
2024-11-21 22:22:02.840,CUST188,category/search,view
2024-11-22 07:07:49.356,CUST194,list/category,purchase
2024-11-22 15:53:35.871,CUST147,posts/app,view
2024-11-23 00:39:22.387,CUST116,posts/search/tag,purchase
2024-11-23 09:25:08.902,CUST179,search,purchase
2024-11-23 18:10:55.418,CUST103,wp-content/tag,add_to_cart
2024-11-24 02:56:41.933,CUST123,blog,view
2024-11-24 11:42:28.449,CUST175,posts/app,purchase
2024-11-24 20:28:14.964,CUST145,list/search,click
2024-11-25 05:14:01.480,CUST170,blog/explore,purchase
2024-11-25 13:59:47.995,CUST171,blog/posts/explore,add_to_cart
2024-11-25 22:45:34.511,CUST125,main/posts,click
2024-11-26 07:31:21.027,CUST103,category,purchase
2024-11-26 16:17:07.542,CUST110,tags/explore/blog,purchase
2024-11-27 01:02:54.058,CUST119,explore/tag,click
2024-11-27 09:48:40.573,CUST149,tag/tag/search,add_to_cart
2024-11-27 18:34:27.089,CUST158,app/explore,add_to_cart
2024-11-28 03:20:13.604,CUST187,posts/blog,purchase
2024-11-28 12:06:00.120,CUST115,tag,click
2024-11-28 20:51:46.635,CUST157,categories,view
2024-11-29 05:37:33.151,CUST191,wp-content/tag,purchase
2024-11-29 14:23:19.666,CUST143,list/categories/search,view
2024-11-29 23:09:06.182,CUST112,posts/category,add_to_cart
2024-11-30 07:54:52.697,CUST132,tags,click
2024-11-30 16:40:39.213,CUST136,explore/explore,view
2024-12-01 01:26:25.728,CUST198,category/search,add_to_cart
2024-12-01 10:12:12.244,CUST161,explore/explore/categories,purchase
2024-12-01 18:57:58.759,CUST153,tag/category,view
2024-12-02 03:43:45.275,CUST154,explore/main,click
2024-12-02 12:29:31.790,CUST187,tag,add_to_cart
2024-12-02 21:15:18.306,CUST102,app,add_to_cart
2024-12-03 06:01:04.821,CUST186,list,add_to_cart
2024-12-03 14:46:51.337,CUST185,list/main/category,purchase
2024-12-03 23:32:37.852,CUST185,tag/tag,click
2024-12-04 08:18:24.368,CUST169,main/app,purchase
2024-12-04 17:04:10.883,CUST198,app/blog/tags,purchase
2024-12-05 01:49:57.399,CUST178,explore/posts,add_to_cart
2024-12-05 10:35:43.914,CUST189,posts/main/app,view
2024-12-05 19:21:30.430,CUST118,list/wp-content,view
2024-12-06 04:07:16.945,CUST103,posts,add_to_cart
2024-12-06 12:53:03.461,CUST149,main/list,add_to_cart
2024-12-06 21:38:49.976,CUST148,wp-content/app/tags,add_to_cart
2024-12-07 06:24:36.492,CUST199,posts,view
2024-12-07 15:10:23.007,CUST123,tag,click
2024-12-07 23:56:09.523,CUST154,search/search,purchase
2024-12-08 08:41:56.038,CUST101,app/main,click
2024-12-08 17:27:42.554,CUST183,search,click
2024-12-09 02:13:29.069,CUST195,app,add_to_cart
2024-12-09 10:59:15.585,CUST130,main/wp-content,click
2024-12-09 19:45:02.100,CUST180,category,click
2024-12-10 04:30:48.616,CUST104,main,add_to_cart
2024-12-10 13:16:35.131,CUST185,categories/posts,click
2024-12-10 22:02:21.647,CUST158,blog/category,purchase
2024-12-11 06:48:08.162,CUST147,tag/list,click
2024-12-11 15:33:54.678,CUST178,explore/category,click
2024-12-12 00:19:41.193,CUST144,categories,click
2024-12-12 09:05:27.709,CUST167,tags/wp-content,click
2024-12-12 17:51:14.224,CUST170,blog/search,view
2024-12-13 02:37:00.740,CUST110,list/search/category,view
2024-12-13 11:22:47.255,CUST193,category,view
2024-12-13 20:08:33.771,CUST192,categories,add_to_cart
2024-12-14 04:54:20.286,CUST177,search,purchase
2024-12-14 13:40:06.802,CUST165,search,view
2024-12-14 22:25:53.317,CUST114,explore/search/main,click
2024-12-15 07:11:39.833,CUST157,search,view
2024-12-15 15:57:26.348,CUST163,tag/tags,view
2024-12-16 00:43:12.864,CUST128,blog,add_to_cart
2024-12-16 09:28:59.379,CUST177,blog/posts,purchase
2024-12-16 18:14:45.895,CUST186,blog,purchase
2024-12-17 03:00:32.410,CUST115,app/tag,click
2024-12-17 11:46:18.926,CUST184,posts/blog,add_to_cart
2024-12-17 20:32:05.441,CUST154,blog,click
2024-12-18 05:17:51.957,CUST197,search/categories/explore,view
2024-12-18 14:03:38.472,CUST122,search/explore,purchase
2024-12-18 22:49:24.988,CUST192,app/search/search,click
2024-12-19 07:35:11.503,CUST163,main,add_to_cart
2024-12-19 16:20:58.019,CUST147,posts,add_to_cart
2024-12-20 01:06:44.534,CUST198,explore/categories/wp-content,add_to_cart
2024-12-20 09:52:31.050,CUST162,posts/posts/app,purchase
2024-12-20 18:38:17.565,CUST157,explore/tags/tag,view
2024-12-21 03:24:04.081,CUST133,search/list,purchase
2024-12-21 12:09:50.596,CUST185,tag,add_to_cart
2024-12-21 20:55:37.112,CUST113,tag/explore/list,purchase
2024-12-22 05:41:23.627,CUST142,list/categories,view
2024-12-22 14:27:10.143,CUST149,categories,add_to_cart
2024-12-22 23:12:56.658,CUST131,search/categories,add_to_cart
2024-12-23 07:58:43.174,CUST146,app/list,purchase
2024-12-23 16:44:29.689,CUST168,app/list,click
2024-12-24 01:30:16.205,CUST133,blog/list/main,purchase
2024-12-24 10:16:02.720,CUST170,search/list,click
2024-12-24 19:01:49.236,CUST123,tag/wp-content/search,purchase
2024-12-25 03:47:35.751,CUST171,list,purchase
2024-12-25 12:33:22.267,CUST173,search/main/blog,purchase
2024-12-25 21:19:08.782,CUST179,app/category/main,add_to_cart
2024-12-26 06:04:55.298,CUST111,tags/search/search,click
2024-12-26 14:50:41.813,CUST181,categories,add_to_cart
2024-12-26 23:36:28.329,CUST190,blog,click
2024-12-27 08:22:14.844,CUST127,app/list,view
2024-12-27 17:08:01.360,CUST146,main/tags/categories,add_to_cart
2024-12-28 01:53:47.875,CUST140,app/list/main,click
2024-12-28 10:39:34.391,CUST119,app,click
2024-12-28 19:25:20.906,CUST149,main/blog/main,add_to_cart
2024-12-29 04:11:07.422,CUST184,tag,click
2024-12-29 12:56:53.937,CUST121,wp-content/wp-content/blog,click
2024-12-29 21:42:40.453,CUST130,search/blog,view
2024-12-30 06:28:26.968,CUST136,explore/explore,click
2024-12-30 15:14:13.484,CUST151,blog/explore,click
2024-12-31 00:00:00.000,CUST118,tags,view
